,COCLSACT
41534,NEVER USED COCAINE
41535,NEVER USED COCAINE
41536,NEVER USED COCAINE
41537,NEVER USED COCAINE
41538,NEVER USED COCAINE
41539,DID NOT USE COCAINE IN THE PAST 12 MOS
41540,NEVER USED COCAINE
41541,NEVER USED COCAINE
41542,NEVER USED COCAINE
41543,NEVER USED COCAINE
41544,NEVER USED COCAINE
41545,NEVER USED COCAINE
41546,NEVER USED COCAINE
41547,DID NOT USE COCAINE IN THE PAST 12 MOS
41548,NEVER USED COCAINE
41549,NEVER USED COCAINE
41550,NEVER USED COCAINE
41551,DID NOT USE COCAINE IN THE PAST 12 MOS
41552,NEVER USED COCAINE
41553,DID NOT USE COCAINE IN THE PAST 12 MOS
41554,NEVER USED COCAINE
41555,NEVER USED COCAINE
41556,NEVER USED COCAINE
41557,No
41558,NEVER USED COCAINE
41559,NEVER USED COCAINE
41560,NEVER USED COCAINE
41561,NEVER USED COCAINE
41562,NEVER USED COCAINE
41563,NEVER USED COCAINE
41564,DID NOT USE COCAINE IN THE PAST 12 MOS
41565,NEVER USED COCAINE
41566,NEVER USED COCAINE
41567,NEVER USED COCAINE
41568,NEVER USED COCAINE
41569,NEVER USED COCAINE
41570,NEVER USED COCAINE
41571,NEVER USED COCAINE
41572,NEVER USED COCAINE
41573,NEVER USED COCAINE
41574,DID NOT USE COCAINE IN THE PAST 12 MOS
41575,NEVER USED COCAINE
41576,DID NOT USE COCAINE IN THE PAST 12 MOS
41577,NEVER USED COCAINE
41578,NEVER USED COCAINE
41579,NEVER USED COCAINE
41580,DID NOT USE COCAINE IN THE PAST 12 MOS
41581,NEVER USED COCAINE
41582,NEVER USED COCAINE
41583,NEVER USED COCAINE
41584,NEVER USED COCAINE
41585,NEVER USED COCAINE
41586,NEVER USED COCAINE
41587,NEVER USED COCAINE
41588,NEVER USED COCAINE
41589,NEVER USED COCAINE
41590,NEVER USED COCAINE
41591,NEVER USED COCAINE
41592,NEVER USED COCAINE
41593,NEVER USED COCAINE
41594,NEVER USED COCAINE
41595,NEVER USED COCAINE
41596,NEVER USED COCAINE
41597,No
41598,DID NOT USE COCAINE IN THE PAST 12 MOS
41599,No
41600,NEVER USED COCAINE
41601,NEVER USED COCAINE
41602,DID NOT USE COCAINE IN THE PAST 12 MOS
41603,NEVER USED COCAINE
41604,NEVER USED COCAINE
41605,NEVER USED COCAINE
41606,NEVER USED COCAINE
41607,NEVER USED COCAINE
41608,NEVER USED COCAINE
41609,NEVER USED COCAINE
41610,NEVER USED COCAINE
41611,NEVER USED COCAINE
41612,NEVER USED COCAINE
41613,NEVER USED COCAINE
41614,NEVER USED COCAINE
41615,NEVER USED COCAINE
41616,NEVER USED COCAINE
41617,NEVER USED COCAINE
41618,NEVER USED COCAINE
41619,DID NOT USE COCAINE IN THE PAST 12 MOS
41620,NEVER USED COCAINE
41621,BLANK (NO ANSWER)
41622,NEVER USED COCAINE
41623,NEVER USED COCAINE
41624,NEVER USED COCAINE
41625,NEVER USED COCAINE
41626,DID NOT USE COCAINE IN THE PAST 12 MOS
41627,NEVER USED COCAINE
41628,NEVER USED COCAINE
41629,NEVER USED COCAINE
41630,NEVER USED COCAINE
41631,NEVER USED COCAINE
41632,NEVER USED COCAINE
41633,NEVER USED COCAINE
41634,DID NOT USE COCAINE IN THE PAST 12 MOS
41635,NEVER USED COCAINE
41636,NEVER USED COCAINE
41637,DID NOT USE COCAINE IN THE PAST 12 MOS
41638,NEVER USED COCAINE
41639,No
41640,NEVER USED COCAINE
41641,DID NOT USE COCAINE IN THE PAST 12 MOS
41642,NEVER USED COCAINE
41643,NEVER USED COCAINE
41644,NEVER USED COCAINE
41645,NEVER USED COCAINE
41646,NEVER USED COCAINE
41647,NEVER USED COCAINE
41648,NEVER USED COCAINE
41649,NEVER USED COCAINE
41650,DID NOT USE COCAINE IN THE PAST 12 MOS
41651,NEVER USED COCAINE
41652,NEVER USED COCAINE
41653,NEVER USED COCAINE
41654,DID NOT USE COCAINE IN THE PAST 12 MOS
41655,NEVER USED COCAINE
41656,DID NOT USE COCAINE IN THE PAST 12 MOS
41657,NEVER USED COCAINE
41658,NEVER USED COCAINE
41659,DID NOT USE COCAINE IN THE PAST 12 MOS
41660,NEVER USED COCAINE
41661,NEVER USED COCAINE
41662,NEVER USED COCAINE
41663,NEVER USED COCAINE
41664,NEVER USED COCAINE
41665,NEVER USED COCAINE
41666,DID NOT USE COCAINE IN THE PAST 12 MOS
41667,NEVER USED COCAINE
41668,NEVER USED COCAINE
41669,NEVER USED COCAINE
41670,NEVER USED COCAINE
41671,NEVER USED COCAINE
41672,NEVER USED COCAINE
41673,NEVER USED COCAINE
41674,NEVER USED COCAINE
41675,NEVER USED COCAINE
41676,NEVER USED COCAINE
41677,NEVER USED COCAINE
41678,NEVER USED COCAINE
41679,NEVER USED COCAINE
41680,NEVER USED COCAINE
41681,NEVER USED COCAINE
41682,NEVER USED COCAINE
41683,NEVER USED COCAINE
41684,NEVER USED COCAINE
41685,NEVER USED COCAINE
41686,NEVER USED COCAINE
41687,NEVER USED COCAINE
41688,NEVER USED COCAINE
41689,NEVER USED COCAINE
41690,NEVER USED COCAINE
41691,NEVER USED COCAINE
41692,NEVER USED COCAINE
41693,NEVER USED COCAINE
41694,NEVER USED COCAINE
41695,NEVER USED COCAINE
41696,REFUSED
41697,NEVER USED COCAINE
41698,DID NOT USE COCAINE IN THE PAST 12 MOS
41699,NEVER USED COCAINE
41700,NEVER USED COCAINE
41701,NEVER USED COCAINE
41702,NEVER USED COCAINE
41703,NEVER USED COCAINE
41704,NEVER USED COCAINE
41705,NEVER USED COCAINE
41706,NEVER USED COCAINE
41707,NEVER USED COCAINE
41708,DID NOT USE COCAINE IN THE PAST 12 MOS
41709,DID NOT USE COCAINE IN THE PAST 12 MOS
41710,NEVER USED COCAINE
41711,NEVER USED COCAINE
41712,NEVER USED COCAINE
41713,Yes
41714,DID NOT USE COCAINE IN THE PAST 12 MOS
41715,NEVER USED COCAINE
41716,NEVER USED COCAINE
41717,DID NOT USE COCAINE IN THE PAST 12 MOS
41718,NEVER USED COCAINE
41719,NEVER USED COCAINE
41720,NEVER USED COCAINE
41721,NEVER USED COCAINE
41722,NEVER USED COCAINE
41723,NEVER USED COCAINE
41724,DID NOT USE COCAINE IN THE PAST 12 MOS
41725,NEVER USED COCAINE
41726,NEVER USED COCAINE
41727,NEVER USED COCAINE
41728,No
41729,NEVER USED COCAINE
41730,NEVER USED COCAINE
41731,NEVER USED COCAINE
41732,NEVER USED COCAINE
41733,NEVER USED COCAINE
41734,NEVER USED COCAINE
41735,NEVER USED COCAINE
41736,NEVER USED COCAINE
41737,NEVER USED COCAINE
41738,NEVER USED COCAINE
41739,NEVER USED COCAINE
41740,NEVER USED COCAINE
41741,NEVER USED COCAINE
41742,NEVER USED COCAINE
41743,DID NOT USE COCAINE IN THE PAST 12 MOS
41744,NEVER USED COCAINE
41745,NEVER USED COCAINE
41746,NEVER USED COCAINE
41747,NEVER USED COCAINE
41748,NEVER USED COCAINE
41749,DID NOT USE COCAINE IN THE PAST 12 MOS
41750,NEVER USED COCAINE
41751,NEVER USED COCAINE
41752,NEVER USED COCAINE
41753,NEVER USED COCAINE
41754,NEVER USED COCAINE
41755,NEVER USED COCAINE
41756,NEVER USED COCAINE
41757,NEVER USED COCAINE
41758,NEVER USED COCAINE
41759,NEVER USED COCAINE
41760,NEVER USED COCAINE
41761,NEVER USED COCAINE
41762,NEVER USED COCAINE
41763,NEVER USED COCAINE
41764,NEVER USED COCAINE
41765,NEVER USED COCAINE
41766,NEVER USED COCAINE
41767,NEVER USED COCAINE
41768,NEVER USED COCAINE
41769,NEVER USED COCAINE
41770,NEVER USED COCAINE
41771,NEVER USED COCAINE
41772,NEVER USED COCAINE
41773,NEVER USED COCAINE
41774,DID NOT USE COCAINE IN THE PAST 12 MOS
41775,NEVER USED COCAINE
41776,NEVER USED COCAINE
41777,NEVER USED COCAINE
41778,NEVER USED COCAINE
41779,NEVER USED COCAINE
41780,No
41781,NEVER USED COCAINE
41782,NEVER USED COCAINE
41783,NEVER USED COCAINE
41784,NEVER USED COCAINE
41785,NEVER USED COCAINE
41786,NEVER USED COCAINE
41787,NEVER USED COCAINE
41788,NEVER USED COCAINE
41789,NEVER USED COCAINE
41790,NEVER USED COCAINE
41791,NEVER USED COCAINE
41792,NEVER USED COCAINE
41793,NEVER USED COCAINE
41794,NEVER USED COCAINE
41795,NEVER USED COCAINE
41796,NEVER USED COCAINE
41797,NEVER USED COCAINE
41798,NEVER USED COCAINE
41799,NEVER USED COCAINE
41800,NEVER USED COCAINE
41801,NEVER USED COCAINE
41802,NEVER USED COCAINE
41803,NEVER USED COCAINE
41804,NEVER USED COCAINE
41805,NEVER USED COCAINE
41806,NEVER USED COCAINE
41807,NEVER USED COCAINE
41808,NEVER USED COCAINE
41809,NEVER USED COCAINE
41810,NEVER USED COCAINE
41811,NEVER USED COCAINE
41812,NEVER USED COCAINE
41813,No
41814,NEVER USED COCAINE
41815,NEVER USED COCAINE
41816,NEVER USED COCAINE
41817,NEVER USED COCAINE
41818,NEVER USED COCAINE
41819,NEVER USED COCAINE
41820,NEVER USED COCAINE
41821,NEVER USED COCAINE
41822,No
41823,NEVER USED COCAINE
41824,NEVER USED COCAINE
41825,NEVER USED COCAINE
41826,NEVER USED COCAINE
41827,NEVER USED COCAINE
41828,NEVER USED COCAINE
41829,NEVER USED COCAINE
41830,DID NOT USE COCAINE IN THE PAST 12 MOS
41831,NEVER USED COCAINE
41832,NEVER USED COCAINE
41833,NEVER USED COCAINE
41834,NEVER USED COCAINE
41835,NEVER USED COCAINE
41836,NEVER USED COCAINE
41837,NEVER USED COCAINE
41838,DID NOT USE COCAINE IN THE PAST 12 MOS
41839,NEVER USED COCAINE
41840,No
41841,NEVER USED COCAINE
41842,NEVER USED COCAINE
41843,NEVER USED COCAINE
41844,NEVER USED COCAINE
41845,NEVER USED COCAINE
41846,NEVER USED COCAINE
41847,NEVER USED COCAINE
41848,NEVER USED COCAINE
41849,NEVER USED COCAINE
41850,NEVER USED COCAINE
41851,NEVER USED COCAINE
41852,NEVER USED COCAINE
41853,NEVER USED COCAINE
41854,NEVER USED COCAINE
41855,NEVER USED COCAINE
41856,NEVER USED COCAINE
41857,NEVER USED COCAINE
41858,NEVER USED COCAINE
41859,NEVER USED COCAINE
41860,NEVER USED COCAINE
41861,NEVER USED COCAINE
41862,NEVER USED COCAINE
41863,NEVER USED COCAINE
41864,NEVER USED COCAINE
41865,NEVER USED COCAINE
41866,NEVER USED COCAINE
41867,NEVER USED COCAINE
41868,NEVER USED COCAINE
41869,NEVER USED COCAINE
41870,NEVER USED COCAINE
41871,NEVER USED COCAINE
41872,NEVER USED COCAINE
41873,NEVER USED COCAINE
41874,NEVER USED COCAINE
41875,NEVER USED COCAINE
41876,NEVER USED COCAINE
41877,NEVER USED COCAINE
41878,NEVER USED COCAINE
41879,NEVER USED COCAINE
41880,DID NOT USE COCAINE IN THE PAST 12 MOS
41881,NEVER USED COCAINE
41882,NEVER USED COCAINE
41883,NEVER USED COCAINE
41884,NEVER USED COCAINE
41885,DID NOT USE COCAINE IN THE PAST 12 MOS
41886,NEVER USED COCAINE
41887,NEVER USED COCAINE
41888,NEVER USED COCAINE
41889,Yes
41890,NEVER USED COCAINE
41891,DID NOT USE COCAINE IN THE PAST 12 MOS
41892,Yes
41893,NEVER USED COCAINE
41894,NEVER USED COCAINE
41895,NEVER USED COCAINE
41896,NEVER USED COCAINE
41897,NEVER USED COCAINE
41898,DID NOT USE COCAINE IN THE PAST 12 MOS
41899,NEVER USED COCAINE
41900,NEVER USED COCAINE
41901,NEVER USED COCAINE
41902,NEVER USED COCAINE
41903,DID NOT USE COCAINE IN THE PAST 12 MOS
41904,NEVER USED COCAINE
41905,DID NOT USE COCAINE IN THE PAST 12 MOS
41906,NEVER USED COCAINE
41907,NEVER USED COCAINE
41908,NEVER USED COCAINE
41909,NEVER USED COCAINE
41910,NEVER USED COCAINE
41911,NEVER USED COCAINE
41912,NEVER USED COCAINE
41913,NEVER USED COCAINE
41914,NEVER USED COCAINE
41915,NEVER USED COCAINE
41916,NEVER USED COCAINE
41917,NEVER USED COCAINE
41918,NEVER USED COCAINE
41919,DID NOT USE COCAINE IN THE PAST 12 MOS
41920,NEVER USED COCAINE
41921,NEVER USED COCAINE
41922,NEVER USED COCAINE
41923,NEVER USED COCAINE
41924,DID NOT USE COCAINE IN THE PAST 12 MOS
41925,NEVER USED COCAINE
41926,NEVER USED COCAINE
41927,NEVER USED COCAINE
41928,NEVER USED COCAINE
41929,NEVER USED COCAINE
41930,NEVER USED COCAINE
41931,NEVER USED COCAINE
41932,NEVER USED COCAINE
41933,DID NOT USE COCAINE IN THE PAST 12 MOS
41934,NEVER USED COCAINE
41935,NEVER USED COCAINE
41936,NEVER USED COCAINE
41937,NEVER USED COCAINE
41938,NEVER USED COCAINE
41939,NEVER USED COCAINE
41940,NEVER USED COCAINE
41941,DID NOT USE COCAINE IN THE PAST 12 MOS
41942,NEVER USED COCAINE
41943,REFUSED
41944,NEVER USED COCAINE
41945,NEVER USED COCAINE
41946,NEVER USED COCAINE
41947,NEVER USED COCAINE
41948,NEVER USED COCAINE
41949,NEVER USED COCAINE
41950,NEVER USED COCAINE
41951,DID NOT USE COCAINE IN THE PAST 12 MOS
41952,NEVER USED COCAINE
41953,NEVER USED COCAINE
41954,NEVER USED COCAINE
41955,NEVER USED COCAINE
41956,NEVER USED COCAINE
41957,NEVER USED COCAINE
41958,NEVER USED COCAINE
41959,NEVER USED COCAINE
41960,NEVER USED COCAINE
41961,NEVER USED COCAINE
41962,NEVER USED COCAINE
41963,NEVER USED COCAINE
41964,NEVER USED COCAINE
41965,NEVER USED COCAINE
41966,NEVER USED COCAINE
41967,NEVER USED COCAINE
41968,NEVER USED COCAINE
41969,NEVER USED COCAINE
41970,NEVER USED COCAINE
41971,NEVER USED COCAINE
41972,NEVER USED COCAINE
41973,NEVER USED COCAINE
41974,NEVER USED COCAINE
41975,NEVER USED COCAINE
41976,NEVER USED COCAINE
41977,NEVER USED COCAINE
41978,DID NOT USE COCAINE IN THE PAST 12 MOS
41979,NEVER USED COCAINE
41980,NEVER USED COCAINE
41981,NEVER USED COCAINE
41982,NEVER USED COCAINE
41983,NEVER USED COCAINE
41984,DID NOT USE COCAINE IN THE PAST 12 MOS
41985,NEVER USED COCAINE
41986,NEVER USED COCAINE
41987,NEVER USED COCAINE
41988,NEVER USED COCAINE
41989,DID NOT USE COCAINE IN THE PAST 12 MOS
41990,NEVER USED COCAINE
41991,NEVER USED COCAINE
41992,DID NOT USE COCAINE IN THE PAST 12 MOS
41993,NEVER USED COCAINE
41994,NEVER USED COCAINE
41995,NEVER USED COCAINE
41996,NEVER USED COCAINE
41997,NEVER USED COCAINE
41998,NEVER USED COCAINE
41999,NEVER USED COCAINE
42000,DID NOT USE COCAINE IN THE PAST 12 MOS
42001,NEVER USED COCAINE
42002,DID NOT USE COCAINE IN THE PAST 12 MOS
42003,NEVER USED COCAINE
42004,NEVER USED COCAINE
42005,NEVER USED COCAINE
42006,NEVER USED COCAINE
42007,NEVER USED COCAINE
42008,NEVER USED COCAINE
42009,NEVER USED COCAINE
42010,NEVER USED COCAINE
42011,NEVER USED COCAINE
42012,NEVER USED COCAINE
42013,NEVER USED COCAINE
42014,NEVER USED COCAINE
42015,NEVER USED COCAINE
42016,No
42017,No
42018,NEVER USED COCAINE
42019,NEVER USED COCAINE
42020,NEVER USED COCAINE
42021,DID NOT USE COCAINE IN THE PAST 12 MOS
42022,NEVER USED COCAINE
42023,NEVER USED COCAINE
42024,NEVER USED COCAINE
42025,NEVER USED COCAINE
42026,NEVER USED COCAINE
42027,NEVER USED COCAINE
42028,NEVER USED COCAINE
42029,No
42030,DID NOT USE COCAINE IN THE PAST 12 MOS
42031,NEVER USED COCAINE
42032,NEVER USED COCAINE
42033,NEVER USED COCAINE
42034,NEVER USED COCAINE
42035,NEVER USED COCAINE
42036,NEVER USED COCAINE
42037,NEVER USED COCAINE
42038,NEVER USED COCAINE
42039,NEVER USED COCAINE
42040,NEVER USED COCAINE
42041,NEVER USED COCAINE
42042,DID NOT USE COCAINE IN THE PAST 12 MOS
42043,DID NOT USE COCAINE IN THE PAST 12 MOS
42044,NEVER USED COCAINE
42045,NEVER USED COCAINE
42046,NEVER USED COCAINE
42047,DID NOT USE COCAINE IN THE PAST 12 MOS
42048,NEVER USED COCAINE
42049,NEVER USED COCAINE
42050,NEVER USED COCAINE
42051,NEVER USED COCAINE
42052,NEVER USED COCAINE
42053,NEVER USED COCAINE
42054,NEVER USED COCAINE
42055,NEVER USED COCAINE
42056,NEVER USED COCAINE
42057,No
42058,NEVER USED COCAINE
42059,NEVER USED COCAINE
42060,NEVER USED COCAINE
42061,NEVER USED COCAINE
42062,NEVER USED COCAINE
42063,NEVER USED COCAINE
42064,NEVER USED COCAINE
42065,NEVER USED COCAINE
42066,NEVER USED COCAINE
42067,NEVER USED COCAINE
42068,NEVER USED COCAINE
42069,NEVER USED COCAINE
42070,NEVER USED COCAINE
42071,DID NOT USE COCAINE IN THE PAST 12 MOS
42072,NEVER USED COCAINE
42073,DID NOT USE COCAINE IN THE PAST 12 MOS
42074,NEVER USED COCAINE
42075,NEVER USED COCAINE
42076,NEVER USED COCAINE
42077,NEVER USED COCAINE
42078,NEVER USED COCAINE
42079,NEVER USED COCAINE
42080,NEVER USED COCAINE
42081,NEVER USED COCAINE
42082,NEVER USED COCAINE
42083,NEVER USED COCAINE
42084,NEVER USED COCAINE
42085,NEVER USED COCAINE
42086,No
42087,NEVER USED COCAINE
42088,NEVER USED COCAINE
42089,NEVER USED COCAINE
42090,NEVER USED COCAINE
42091,NEVER USED COCAINE
42092,NEVER USED COCAINE
42093,NEVER USED COCAINE
42094,NEVER USED COCAINE
42095,NEVER USED COCAINE
42096,NEVER USED COCAINE
42097,NEVER USED COCAINE
42098,NEVER USED COCAINE
42099,NEVER USED COCAINE
42100,NEVER USED COCAINE
42101,NEVER USED COCAINE
42102,NEVER USED COCAINE
42103,NEVER USED COCAINE
42104,NEVER USED COCAINE
42105,NEVER USED COCAINE
42106,NEVER USED COCAINE
42107,NEVER USED COCAINE
42108,NEVER USED COCAINE
42109,NEVER USED COCAINE
42110,NEVER USED COCAINE
42111,NEVER USED COCAINE
42112,DID NOT USE COCAINE IN THE PAST 12 MOS
42113,NEVER USED COCAINE
42114,NEVER USED COCAINE
42115,NEVER USED COCAINE
42116,NEVER USED COCAINE
42117,DID NOT USE COCAINE IN THE PAST 12 MOS
42118,NEVER USED COCAINE
42119,NEVER USED COCAINE
42120,NEVER USED COCAINE
42121,NEVER USED COCAINE
42122,NEVER USED COCAINE
42123,NEVER USED COCAINE
42124,NEVER USED COCAINE
42125,DID NOT USE COCAINE IN THE PAST 12 MOS
42126,NEVER USED COCAINE
42127,NEVER USED COCAINE
42128,NEVER USED COCAINE
42129,NEVER USED COCAINE
42130,NEVER USED COCAINE
42131,NEVER USED COCAINE
42132,NEVER USED COCAINE
42133,NEVER USED COCAINE
42134,NEVER USED COCAINE
42135,NEVER USED COCAINE
42136,NEVER USED COCAINE
42137,NEVER USED COCAINE
42138,NEVER USED COCAINE
42139,NEVER USED COCAINE
42140,NEVER USED COCAINE
42141,NEVER USED COCAINE
42142,NEVER USED COCAINE
42143,NEVER USED COCAINE
42144,NEVER USED COCAINE
42145,NEVER USED COCAINE
42146,NEVER USED COCAINE
42147,NEVER USED COCAINE
42148,NEVER USED COCAINE
42149,NEVER USED COCAINE
42150,NEVER USED COCAINE
42151,NEVER USED COCAINE
42152,NEVER USED COCAINE
42153,NEVER USED COCAINE
42154,NEVER USED COCAINE
42155,NEVER USED COCAINE
42156,NEVER USED COCAINE
42157,DID NOT USE COCAINE IN THE PAST 12 MOS
42158,NEVER USED COCAINE
42159,NEVER USED COCAINE
42160,NEVER USED COCAINE
42161,NEVER USED COCAINE
42162,NEVER USED COCAINE
42163,NEVER USED COCAINE
42164,NEVER USED COCAINE
42165,NEVER USED COCAINE
42166,DID NOT USE COCAINE IN THE PAST 12 MOS
42167,NEVER USED COCAINE
42168,NEVER USED COCAINE
42169,NEVER USED COCAINE
42170,NEVER USED COCAINE
42171,DID NOT USE COCAINE IN THE PAST 12 MOS
42172,NEVER USED COCAINE
42173,NEVER USED COCAINE
42174,NEVER USED COCAINE
42175,NEVER USED COCAINE
42176,DID NOT USE COCAINE IN THE PAST 12 MOS
42177,DID NOT USE COCAINE IN THE PAST 12 MOS
42178,NEVER USED COCAINE
42179,NEVER USED COCAINE
42180,NEVER USED COCAINE
42181,DID NOT USE COCAINE IN THE PAST 12 MOS
42182,NEVER USED COCAINE
42183,NEVER USED COCAINE
42184,NEVER USED COCAINE
42185,NEVER USED COCAINE
42186,NEVER USED COCAINE
42187,NEVER USED COCAINE
42188,NEVER USED COCAINE
42189,NEVER USED COCAINE
42190,DID NOT USE COCAINE IN THE PAST 12 MOS
42191,NEVER USED COCAINE
42192,NEVER USED COCAINE
42193,NEVER USED COCAINE
42194,NEVER USED COCAINE
42195,NEVER USED COCAINE
42196,NEVER USED COCAINE
42197,NEVER USED COCAINE
42198,DID NOT USE COCAINE IN THE PAST 12 MOS
42199,NEVER USED COCAINE
42200,NEVER USED COCAINE
42201,NEVER USED COCAINE
42202,NEVER USED COCAINE
42203,NEVER USED COCAINE
42204,NEVER USED COCAINE
42205,NEVER USED COCAINE
42206,NEVER USED COCAINE
42207,No
42208,DID NOT USE COCAINE IN THE PAST 12 MOS
42209,No
42210,NEVER USED COCAINE
42211,NEVER USED COCAINE
42212,NEVER USED COCAINE
42213,NEVER USED COCAINE
42214,NEVER USED COCAINE
42215,NEVER USED COCAINE
42216,DID NOT USE COCAINE IN THE PAST 12 MOS
42217,NEVER USED COCAINE
42218,NEVER USED COCAINE
42219,NEVER USED COCAINE
42220,NEVER USED COCAINE
42221,NEVER USED COCAINE
42222,NEVER USED COCAINE
42223,NEVER USED COCAINE
42224,NEVER USED COCAINE
42225,NEVER USED COCAINE
42226,NEVER USED COCAINE
42227,NEVER USED COCAINE
42228,NEVER USED COCAINE
42229,NEVER USED COCAINE
42230,NEVER USED COCAINE
42231,NEVER USED COCAINE
42232,NEVER USED COCAINE
42233,NEVER USED COCAINE
42234,DID NOT USE COCAINE IN THE PAST 12 MOS
42235,NEVER USED COCAINE
42236,NEVER USED COCAINE
42237,NEVER USED COCAINE
42238,NEVER USED COCAINE
42239,NEVER USED COCAINE
42240,NEVER USED COCAINE
42241,NEVER USED COCAINE
42242,NEVER USED COCAINE
42243,NEVER USED COCAINE
42244,NEVER USED COCAINE
42245,NEVER USED COCAINE
42246,NEVER USED COCAINE
42247,NEVER USED COCAINE
42248,NEVER USED COCAINE
42249,NEVER USED COCAINE
42250,NEVER USED COCAINE
42251,NEVER USED COCAINE
42252,NEVER USED COCAINE
42253,NEVER USED COCAINE
42254,NEVER USED COCAINE
42255,NEVER USED COCAINE
42256,NEVER USED COCAINE
42257,NEVER USED COCAINE
42258,NEVER USED COCAINE
42259,NEVER USED COCAINE
42260,NEVER USED COCAINE
42261,NEVER USED COCAINE
42262,NEVER USED COCAINE
42263,NEVER USED COCAINE
42264,NEVER USED COCAINE
42265,NEVER USED COCAINE
42266,DID NOT USE COCAINE IN THE PAST 12 MOS
42267,NEVER USED COCAINE
42268,NEVER USED COCAINE
42269,NEVER USED COCAINE
42270,NEVER USED COCAINE
42271,NEVER USED COCAINE
42272,NEVER USED COCAINE
42273,NEVER USED COCAINE
42274,NEVER USED COCAINE
42275,NEVER USED COCAINE
42276,NEVER USED COCAINE
42277,NEVER USED COCAINE
42278,NEVER USED COCAINE
42279,NEVER USED COCAINE
42280,BLANK (NO ANSWER)
42281,NEVER USED COCAINE
42282,NEVER USED COCAINE
42283,NEVER USED COCAINE
42284,NEVER USED COCAINE
42285,NEVER USED COCAINE
42286,NEVER USED COCAINE
42287,NEVER USED COCAINE
42288,NEVER USED COCAINE
42289,NEVER USED COCAINE
42290,NEVER USED COCAINE
42291,NEVER USED COCAINE
42292,NEVER USED COCAINE
42293,NEVER USED COCAINE
42294,NEVER USED COCAINE
42295,NEVER USED COCAINE
42296,NEVER USED COCAINE
42297,NEVER USED COCAINE
42298,NEVER USED COCAINE
42299,NEVER USED COCAINE
42300,NEVER USED COCAINE
42301,NEVER USED COCAINE
42302,NEVER USED COCAINE
42303,NEVER USED COCAINE
42304,NEVER USED COCAINE
42305,DID NOT USE COCAINE IN THE PAST 12 MOS
42306,NEVER USED COCAINE
42307,NEVER USED COCAINE
42308,NEVER USED COCAINE
42309,NEVER USED COCAINE
42310,NEVER USED COCAINE
42311,NEVER USED COCAINE
42312,NEVER USED COCAINE
42313,NEVER USED COCAINE
42314,NEVER USED COCAINE
42315,NEVER USED COCAINE
42316,NEVER USED COCAINE
42317,DID NOT USE COCAINE IN THE PAST 12 MOS
42318,NEVER USED COCAINE
42319,NEVER USED COCAINE
42320,NEVER USED COCAINE
42321,NEVER USED COCAINE
42322,NEVER USED COCAINE
42323,DID NOT USE COCAINE IN THE PAST 12 MOS
42324,NEVER USED COCAINE
42325,NEVER USED COCAINE
42326,NEVER USED COCAINE
42327,NEVER USED COCAINE
42328,NEVER USED COCAINE
42329,NEVER USED COCAINE
42330,NEVER USED COCAINE
42331,NEVER USED COCAINE
42332,NEVER USED COCAINE
42333,NEVER USED COCAINE
42334,NEVER USED COCAINE
42335,NEVER USED COCAINE
42336,NEVER USED COCAINE
42337,NEVER USED COCAINE
42338,NEVER USED COCAINE
42339,NEVER USED COCAINE
42340,DID NOT USE COCAINE IN THE PAST 12 MOS
42341,NEVER USED COCAINE
42342,NEVER USED COCAINE
42343,NEVER USED COCAINE
42344,NEVER USED COCAINE
42345,NEVER USED COCAINE
42346,NEVER USED COCAINE
42347,NEVER USED COCAINE
42348,No
42349,NEVER USED COCAINE
42350,NEVER USED COCAINE
42351,NEVER USED COCAINE
42352,NEVER USED COCAINE
42353,NEVER USED COCAINE
42354,NEVER USED COCAINE
42355,NEVER USED COCAINE
42356,NEVER USED COCAINE
42357,NEVER USED COCAINE
42358,DID NOT USE COCAINE IN THE PAST 12 MOS
42359,NEVER USED COCAINE
42360,NEVER USED COCAINE
42361,NEVER USED COCAINE
42362,NEVER USED COCAINE
42363,NEVER USED COCAINE
42364,NEVER USED COCAINE
42365,NEVER USED COCAINE
42366,NEVER USED COCAINE
42367,DID NOT USE COCAINE IN THE PAST 12 MOS
42368,NEVER USED COCAINE
42369,NEVER USED COCAINE
42370,NEVER USED COCAINE
42371,NEVER USED COCAINE
42372,NEVER USED COCAINE
42373,NEVER USED COCAINE
42374,NEVER USED COCAINE
42375,NEVER USED COCAINE
42376,NEVER USED COCAINE
42377,NEVER USED COCAINE
42378,NEVER USED COCAINE
42379,NEVER USED COCAINE
42380,NEVER USED COCAINE
42381,DID NOT USE COCAINE IN THE PAST 12 MOS
42382,NEVER USED COCAINE
42383,DID NOT USE COCAINE IN THE PAST 12 MOS
42384,NEVER USED COCAINE
42385,NEVER USED COCAINE
42386,NEVER USED COCAINE
42387,DID NOT USE COCAINE IN THE PAST 12 MOS
42388,NEVER USED COCAINE
42389,NEVER USED COCAINE
42390,NEVER USED COCAINE
42391,NEVER USED COCAINE
42392,NEVER USED COCAINE
42393,NEVER USED COCAINE
42394,NEVER USED COCAINE
42395,NEVER USED COCAINE
42396,NEVER USED COCAINE
42397,NEVER USED COCAINE
42398,NEVER USED COCAINE
42399,NEVER USED COCAINE
42400,NEVER USED COCAINE
42401,NEVER USED COCAINE
42402,DID NOT USE COCAINE IN THE PAST 12 MOS
42403,NEVER USED COCAINE
42404,NEVER USED COCAINE
