,COCLSACT
26601,NEVER USED COCAINE
26602,NEVER USED COCAINE
26603,NEVER USED COCAINE
26604,NEVER USED COCAINE
26605,NEVER USED COCAINE
26606,NEVER USED COCAINE
26607,NEVER USED COCAINE
26608,NEVER USED COCAINE
26609,NEVER USED COCAINE
26610,NEVER USED COCAINE
26611,NEVER USED COCAINE
26612,NEVER USED COCAINE
26613,NEVER USED COCAINE
26614,NEVER USED COCAINE
26615,NEVER USED COCAINE
26616,NEVER USED COCAINE
26617,NEVER USED COCAINE
26618,NEVER USED COCAINE
26619,NEVER USED COCAINE
26620,NEVER USED COCAINE
26621,NEVER USED COCAINE
26622,NEVER USED COCAINE
26623,No
26624,No
26625,NEVER USED COCAINE
26626,NEVER USED COCAINE
26627,NEVER USED COCAINE
26628,NEVER USED COCAINE
26629,NEVER USED COCAINE
26630,NEVER USED COCAINE
26631,DID NOT USE COCAINE PST 12 MOS
26632,NEVER USED COCAINE
26633,NEVER USED COCAINE
26634,NEVER USED COCAINE
26635,NEVER USED COCAINE
26636,NEVER USED COCAINE
26637,NEVER USED COCAINE
26638,NEVER USED COCAINE
26639,NEVER USED COCAINE
26640,NEVER USED COCAINE
26641,NEVER USED COCAINE
26642,NEVER USED COCAINE
26643,NEVER USED COCAINE
26644,BLANK (NO ANSWER)
26645,NEVER USED COCAINE
26646,NEVER USED COCAINE
26647,DID NOT USE COCAINE PST 12 MOS
26648,NEVER USED COCAINE
26649,NEVER USED COCAINE
26650,NEVER USED COCAINE
26651,NEVER USED COCAINE
26652,NEVER USED COCAINE
26653,NEVER USED COCAINE
26654,DID NOT USE COCAINE PST 12 MOS
26655,NEVER USED COCAINE
26656,NEVER USED COCAINE
26657,NEVER USED COCAINE
26658,NEVER USED COCAINE
26659,NEVER USED COCAINE
26660,NEVER USED COCAINE
26661,NEVER USED COCAINE
26662,No
26663,NEVER USED COCAINE
26664,NEVER USED COCAINE
26665,NEVER USED COCAINE
26666,NEVER USED COCAINE
26667,DID NOT USE COCAINE PST 12 MOS
26668,NEVER USED COCAINE
26669,NEVER USED COCAINE
26670,NEVER USED COCAINE
26671,NEVER USED COCAINE
26672,NEVER USED COCAINE
26673,NEVER USED COCAINE
26674,NEVER USED COCAINE
26675,NEVER USED COCAINE
26676,NEVER USED COCAINE
26677,NEVER USED COCAINE
26678,NEVER USED COCAINE
26679,NEVER USED COCAINE
26680,NEVER USED COCAINE
26681,NEVER USED COCAINE
26682,NEVER USED COCAINE
26683,NEVER USED COCAINE
26684,NEVER USED COCAINE
26685,NEVER USED COCAINE
26686,NEVER USED COCAINE
26687,NEVER USED COCAINE
26688,NEVER USED COCAINE
26689,NEVER USED COCAINE
26690,NEVER USED COCAINE
26691,NEVER USED COCAINE
26692,NEVER USED COCAINE
26693,NEVER USED COCAINE
26694,NEVER USED COCAINE
26695,NEVER USED COCAINE
26696,NEVER USED COCAINE
26697,NEVER USED COCAINE
26698,NEVER USED COCAINE
26699,NEVER USED COCAINE
26700,NEVER USED COCAINE
26701,NEVER USED COCAINE
26702,NEVER USED COCAINE
26703,No
26704,NEVER USED COCAINE
26705,NEVER USED COCAINE
26706,NEVER USED COCAINE
26707,NEVER USED COCAINE
26708,DID NOT USE COCAINE PST 12 MOS
26709,NEVER USED COCAINE
26710,NEVER USED COCAINE
26711,No
26712,NEVER USED COCAINE
26713,NEVER USED COCAINE
26714,NEVER USED COCAINE
26715,NEVER USED COCAINE
26716,NEVER USED COCAINE
26717,No
26718,NEVER USED COCAINE
26719,NEVER USED COCAINE
26720,NEVER USED COCAINE
26721,NEVER USED COCAINE
26722,NEVER USED COCAINE
26723,NEVER USED COCAINE
26724,NEVER USED COCAINE
26725,NEVER USED COCAINE
26726,NEVER USED COCAINE
26727,NEVER USED COCAINE
26728,NEVER USED COCAINE
26729,NEVER USED COCAINE
26730,NEVER USED COCAINE
26731,NEVER USED COCAINE
26732,NEVER USED COCAINE
26733,NEVER USED COCAINE
26734,NEVER USED COCAINE
26735,NEVER USED COCAINE
26736,NEVER USED COCAINE
26737,NEVER USED COCAINE
26738,NEVER USED COCAINE
26739,NEVER USED COCAINE
26740,NEVER USED COCAINE
26741,NEVER USED COCAINE
26742,NEVER USED COCAINE
26743,NEVER USED COCAINE
26744,NEVER USED COCAINE
26745,NEVER USED COCAINE
26746,NEVER USED COCAINE
26747,No
26748,NEVER USED COCAINE
26749,NEVER USED COCAINE
26750,NEVER USED COCAINE
26751,DID NOT USE COCAINE PST 12 MOS
26752,NEVER USED COCAINE
26753,NEVER USED COCAINE
26754,DID NOT USE COCAINE PST 12 MOS
26755,NEVER USED COCAINE
26756,NEVER USED COCAINE
26757,DID NOT USE COCAINE PST 12 MOS
26758,NEVER USED COCAINE
26759,NEVER USED COCAINE
26760,DID NOT USE COCAINE PST 12 MOS
26761,NEVER USED COCAINE
26762,NEVER USED COCAINE
26763,NEVER USED COCAINE
26764,NEVER USED COCAINE
26765,NEVER USED COCAINE
26766,NEVER USED COCAINE
26767,NEVER USED COCAINE
26768,NEVER USED COCAINE
26769,NEVER USED COCAINE
26770,NEVER USED COCAINE
26771,NEVER USED COCAINE
26772,NEVER USED COCAINE
26773,NEVER USED COCAINE
26774,NEVER USED COCAINE
26775,DID NOT USE COCAINE PST 12 MOS
26776,NEVER USED COCAINE
26777,NEVER USED COCAINE
26778,NEVER USED COCAINE
26779,NEVER USED COCAINE
26780,NEVER USED COCAINE
26781,NEVER USED COCAINE
26782,NEVER USED COCAINE
26783,NEVER USED COCAINE
26784,NEVER USED COCAINE
26785,DID NOT USE COCAINE PST 12 MOS
26786,NEVER USED COCAINE
26787,NEVER USED COCAINE
26788,DID NOT USE COCAINE PST 12 MOS
26789,NEVER USED COCAINE
26790,Yes
26791,NEVER USED COCAINE
26792,NEVER USED COCAINE
26793,NEVER USED COCAINE
26794,NEVER USED COCAINE
26795,NEVER USED COCAINE
26796,NEVER USED COCAINE
26797,NEVER USED COCAINE
26798,NEVER USED COCAINE
26799,No
26800,NEVER USED COCAINE
26801,NEVER USED COCAINE
26802,NEVER USED COCAINE
26803,NEVER USED COCAINE
26804,NEVER USED COCAINE
26805,NEVER USED COCAINE
26806,NEVER USED COCAINE
26807,NEVER USED COCAINE
26808,NEVER USED COCAINE
26809,DID NOT USE COCAINE PST 12 MOS
26810,NEVER USED COCAINE
26811,NEVER USED COCAINE
26812,NEVER USED COCAINE
26813,NEVER USED COCAINE
26814,NEVER USED COCAINE
26815,NEVER USED COCAINE
26816,NEVER USED COCAINE
26817,NEVER USED COCAINE
26818,NEVER USED COCAINE
26819,NEVER USED COCAINE
26820,NEVER USED COCAINE
26821,NEVER USED COCAINE
26822,NEVER USED COCAINE
26823,NEVER USED COCAINE
26824,NEVER USED COCAINE
26825,NEVER USED COCAINE
26826,NEVER USED COCAINE
26827,NEVER USED COCAINE
26828,NEVER USED COCAINE
26829,NEVER USED COCAINE
26830,NEVER USED COCAINE
26831,No
26832,NEVER USED COCAINE
26833,NEVER USED COCAINE
26834,NEVER USED COCAINE
26835,NEVER USED COCAINE
26836,NEVER USED COCAINE
26837,NEVER USED COCAINE
26838,NEVER USED COCAINE
26839,NEVER USED COCAINE
26840,NEVER USED COCAINE
26841,NEVER USED COCAINE
26842,NEVER USED COCAINE
26843,NEVER USED COCAINE
26844,NEVER USED COCAINE
26845,NEVER USED COCAINE
26846,NEVER USED COCAINE
26847,NEVER USED COCAINE
26848,NEVER USED COCAINE
26849,NEVER USED COCAINE
26850,NEVER USED COCAINE
26851,NEVER USED COCAINE
26852,NEVER USED COCAINE
26853,NEVER USED COCAINE
26854,NEVER USED COCAINE
26855,NEVER USED COCAINE
26856,DID NOT USE COCAINE PST 12 MOS
26857,NEVER USED COCAINE
26858,NEVER USED COCAINE
26859,NEVER USED COCAINE
26860,NEVER USED COCAINE
26861,NEVER USED COCAINE
26862,NEVER USED COCAINE
26863,NEVER USED COCAINE
26864,NEVER USED COCAINE
26865,NEVER USED COCAINE
26866,NEVER USED COCAINE
26867,NEVER USED COCAINE
26868,NEVER USED COCAINE
26869,NEVER USED COCAINE
26870,NEVER USED COCAINE
26871,NEVER USED COCAINE
26872,NEVER USED COCAINE
26873,NEVER USED COCAINE
26874,NEVER USED COCAINE
26875,NEVER USED COCAINE
26876,NEVER USED COCAINE
26877,NEVER USED COCAINE
26878,NEVER USED COCAINE
26879,NEVER USED COCAINE
26880,NEVER USED COCAINE
26881,NEVER USED COCAINE
26882,NEVER USED COCAINE
26883,NEVER USED COCAINE
26884,NEVER USED COCAINE
26885,NEVER USED COCAINE
26886,NEVER USED COCAINE
26887,NEVER USED COCAINE
26888,NEVER USED COCAINE
26889,DID NOT USE COCAINE PST 12 MOS
26890,NEVER USED COCAINE
26891,NEVER USED COCAINE
26892,NEVER USED COCAINE
26893,NEVER USED COCAINE
26894,NEVER USED COCAINE
26895,NEVER USED COCAINE
26896,DID NOT USE COCAINE PST 12 MOS
26897,NEVER USED COCAINE
26898,NEVER USED COCAINE
26899,NEVER USED COCAINE
26900,NEVER USED COCAINE
26901,NEVER USED COCAINE
26902,NEVER USED COCAINE
26903,NEVER USED COCAINE
26904,NEVER USED COCAINE
26905,NEVER USED COCAINE
26906,NEVER USED COCAINE
26907,NEVER USED COCAINE
26908,NEVER USED COCAINE
26909,NEVER USED COCAINE
26910,NEVER USED COCAINE
26911,NEVER USED COCAINE
26912,NEVER USED COCAINE
26913,DID NOT USE COCAINE PST 12 MOS
26914,NEVER USED COCAINE
26915,NEVER USED COCAINE
26916,NEVER USED COCAINE
26917,NEVER USED COCAINE
26918,NEVER USED COCAINE
26919,NEVER USED COCAINE
26920,NEVER USED COCAINE
26921,NEVER USED COCAINE
26922,NEVER USED COCAINE
26923,NEVER USED COCAINE
26924,NEVER USED COCAINE
26925,NEVER USED COCAINE
26926,NEVER USED COCAINE
26927,NEVER USED COCAINE
26928,NEVER USED COCAINE
26929,No
26930,NEVER USED COCAINE
26931,NEVER USED COCAINE
26932,NEVER USED COCAINE
26933,NEVER USED COCAINE
26934,NEVER USED COCAINE
26935,NEVER USED COCAINE
26936,NEVER USED COCAINE
26937,NEVER USED COCAINE
26938,NEVER USED COCAINE
26939,NEVER USED COCAINE
26940,NEVER USED COCAINE
26941,NEVER USED COCAINE
26942,DID NOT USE COCAINE PST 12 MOS
26943,NEVER USED COCAINE
26944,NEVER USED COCAINE
26945,NEVER USED COCAINE
26946,NEVER USED COCAINE
26947,NEVER USED COCAINE
26948,NEVER USED COCAINE
26949,NEVER USED COCAINE
26950,NEVER USED COCAINE
26951,NEVER USED COCAINE
26952,NEVER USED COCAINE
26953,NEVER USED COCAINE
26954,NEVER USED COCAINE
26955,NEVER USED COCAINE
26956,DID NOT USE COCAINE PST 12 MOS
26957,NEVER USED COCAINE
26958,NEVER USED COCAINE
26959,NEVER USED COCAINE
26960,NEVER USED COCAINE
26961,NEVER USED COCAINE
26962,NEVER USED COCAINE
26963,NEVER USED COCAINE
26964,NEVER USED COCAINE
26965,NEVER USED COCAINE
26966,DID NOT USE COCAINE PST 12 MOS
26967,No
26968,NEVER USED COCAINE
26969,NEVER USED COCAINE
26970,NEVER USED COCAINE
26971,NEVER USED COCAINE
26972,DID NOT USE COCAINE PST 12 MOS
26973,NEVER USED COCAINE
26974,NEVER USED COCAINE
26975,NEVER USED COCAINE
26976,NEVER USED COCAINE
26977,DID NOT USE COCAINE PST 12 MOS
26978,NEVER USED COCAINE
26979,NEVER USED COCAINE
26980,No
26981,NEVER USED COCAINE
26982,NEVER USED COCAINE
26983,NEVER USED COCAINE
26984,NEVER USED COCAINE
26985,NEVER USED COCAINE
26986,NEVER USED COCAINE
26987,NEVER USED COCAINE
26988,NEVER USED COCAINE
26989,NEVER USED COCAINE
26990,NEVER USED COCAINE
26991,NEVER USED COCAINE
26992,NEVER USED COCAINE
26993,NEVER USED COCAINE
26994,DID NOT USE COCAINE PST 12 MOS
26995,DID NOT USE COCAINE PST 12 MOS
26996,NEVER USED COCAINE
26997,NEVER USED COCAINE
26998,NEVER USED COCAINE
26999,NEVER USED COCAINE
27000,NEVER USED COCAINE
27001,NEVER USED COCAINE
27002,NEVER USED COCAINE
27003,NEVER USED COCAINE
27004,NEVER USED COCAINE
27005,NEVER USED COCAINE
27006,NEVER USED COCAINE
27007,NEVER USED COCAINE
27008,NEVER USED COCAINE
27009,DID NOT USE COCAINE PST 12 MOS
27010,NEVER USED COCAINE
27011,NEVER USED COCAINE
27012,NEVER USED COCAINE
27013,NEVER USED COCAINE
27014,NEVER USED COCAINE
27015,NEVER USED COCAINE
27016,NEVER USED COCAINE
27017,NEVER USED COCAINE
27018,NEVER USED COCAINE
27019,NEVER USED COCAINE
27020,NEVER USED COCAINE
27021,NEVER USED COCAINE
27022,NEVER USED COCAINE
27023,NEVER USED COCAINE
27024,DID NOT USE COCAINE PST 12 MOS
27025,NEVER USED COCAINE
27026,DID NOT USE COCAINE PST 12 MOS
27027,NEVER USED COCAINE
27028,NEVER USED COCAINE
27029,DID NOT USE COCAINE PST 12 MOS
27030,DID NOT USE COCAINE PST 12 MOS
27031,NEVER USED COCAINE
27032,NEVER USED COCAINE
27033,NEVER USED COCAINE
27034,NEVER USED COCAINE
27035,NEVER USED COCAINE
27036,NEVER USED COCAINE
27037,NEVER USED COCAINE
27038,NEVER USED COCAINE
27039,NEVER USED COCAINE
27040,NEVER USED COCAINE
27041,DID NOT USE COCAINE PST 12 MOS
27042,NEVER USED COCAINE
27043,NEVER USED COCAINE
27044,NEVER USED COCAINE
27045,NEVER USED COCAINE
27046,NEVER USED COCAINE
27047,No
27048,NEVER USED COCAINE
27049,NEVER USED COCAINE
27050,NEVER USED COCAINE
27051,NEVER USED COCAINE
27052,DID NOT USE COCAINE PST 12 MOS
27053,DID NOT USE COCAINE PST 12 MOS
27054,NEVER USED COCAINE
27055,NEVER USED COCAINE
27056,NEVER USED COCAINE
27057,DID NOT USE COCAINE PST 12 MOS
27058,NEVER USED COCAINE
27059,NEVER USED COCAINE
27060,NEVER USED COCAINE
27061,NEVER USED COCAINE
27062,NEVER USED COCAINE
27063,NEVER USED COCAINE
27064,NEVER USED COCAINE
27065,NEVER USED COCAINE
27066,NEVER USED COCAINE
27067,NEVER USED COCAINE
27068,NEVER USED COCAINE
27069,NEVER USED COCAINE
27070,NEVER USED COCAINE
27071,NEVER USED COCAINE
27072,NEVER USED COCAINE
27073,NEVER USED COCAINE
27074,NEVER USED COCAINE
27075,NEVER USED COCAINE
27076,NEVER USED COCAINE
27077,NEVER USED COCAINE
27078,NEVER USED COCAINE
27079,NEVER USED COCAINE
27080,NEVER USED COCAINE
27081,NEVER USED COCAINE
27082,NEVER USED COCAINE
27083,NEVER USED COCAINE
27084,DID NOT USE COCAINE PST 12 MOS
27085,NEVER USED COCAINE
27086,NEVER USED COCAINE
27087,NEVER USED COCAINE
27088,NEVER USED COCAINE
27089,NEVER USED COCAINE
27090,NEVER USED COCAINE
27091,NEVER USED COCAINE
27092,NEVER USED COCAINE
27093,NEVER USED COCAINE
27094,NEVER USED COCAINE
27095,NEVER USED COCAINE
27096,NEVER USED COCAINE
27097,NEVER USED COCAINE
27098,NEVER USED COCAINE
27099,NEVER USED COCAINE
27100,NEVER USED COCAINE
27101,DID NOT USE COCAINE PST 12 MOS
27102,NEVER USED COCAINE
27103,NEVER USED COCAINE
27104,NEVER USED COCAINE
27105,NEVER USED COCAINE
27106,NEVER USED COCAINE
27107,NEVER USED COCAINE
27108,DID NOT USE COCAINE PST 12 MOS
27109,NEVER USED COCAINE
27110,NEVER USED COCAINE
27111,NEVER USED COCAINE
27112,NEVER USED COCAINE
27113,NEVER USED COCAINE
27114,No
27115,NEVER USED COCAINE
27116,NEVER USED COCAINE
27117,NEVER USED COCAINE
27118,NEVER USED COCAINE
27119,DID NOT USE COCAINE PST 12 MOS
27120,NEVER USED COCAINE
27121,NEVER USED COCAINE
27122,NEVER USED COCAINE
27123,NEVER USED COCAINE
27124,NEVER USED COCAINE
27125,NEVER USED COCAINE
27126,DID NOT USE COCAINE PST 12 MOS
27127,NEVER USED COCAINE
27128,DID NOT USE COCAINE PST 12 MOS
27129,DID NOT USE COCAINE PST 12 MOS
27130,NEVER USED COCAINE
27131,NEVER USED COCAINE
27132,NEVER USED COCAINE
27133,NEVER USED COCAINE
27134,NEVER USED COCAINE
27135,NEVER USED COCAINE
27136,NEVER USED COCAINE
27137,NEVER USED COCAINE
27138,NEVER USED COCAINE
27139,NEVER USED COCAINE
27140,NEVER USED COCAINE
27141,NEVER USED COCAINE
27142,NEVER USED COCAINE
27143,NEVER USED COCAINE
27144,NEVER USED COCAINE
27145,NEVER USED COCAINE
27146,NEVER USED COCAINE
27147,NEVER USED COCAINE
27148,NEVER USED COCAINE
27149,NEVER USED COCAINE
27150,NEVER USED COCAINE
27151,NEVER USED COCAINE
27152,NEVER USED COCAINE
27153,NEVER USED COCAINE
27154,NEVER USED COCAINE
27155,NEVER USED COCAINE
27156,NEVER USED COCAINE
27157,NEVER USED COCAINE
27158,NEVER USED COCAINE
27159,NEVER USED COCAINE
27160,NEVER USED COCAINE
27161,NEVER USED COCAINE
27162,NEVER USED COCAINE
27163,No
27164,NEVER USED COCAINE
27165,NEVER USED COCAINE
27166,DID NOT USE COCAINE PST 12 MOS
27167,NEVER USED COCAINE
27168,NEVER USED COCAINE
27169,NEVER USED COCAINE
27170,NEVER USED COCAINE
27171,NEVER USED COCAINE
27172,NEVER USED COCAINE
27173,NEVER USED COCAINE
27174,NEVER USED COCAINE
27175,NEVER USED COCAINE
27176,NEVER USED COCAINE
27177,NEVER USED COCAINE
27178,NEVER USED COCAINE
27179,NEVER USED COCAINE
27180,NEVER USED COCAINE
27181,NEVER USED COCAINE
27182,NEVER USED COCAINE
27183,NEVER USED COCAINE
27184,NEVER USED COCAINE
27185,NEVER USED COCAINE
27186,NEVER USED COCAINE
27187,NEVER USED COCAINE
27188,NEVER USED COCAINE
27189,NEVER USED COCAINE
27190,NEVER USED COCAINE
27191,NEVER USED COCAINE
27192,NEVER USED COCAINE
27193,No
27194,NEVER USED COCAINE
27195,NEVER USED COCAINE
27196,NEVER USED COCAINE
27197,NEVER USED COCAINE
27198,NEVER USED COCAINE
27199,NEVER USED COCAINE
27200,NEVER USED COCAINE
27201,NEVER USED COCAINE
27202,NEVER USED COCAINE
27203,NEVER USED COCAINE
27204,NEVER USED COCAINE
27205,NEVER USED COCAINE
27206,NEVER USED COCAINE
27207,NEVER USED COCAINE
27208,NEVER USED COCAINE
27209,NEVER USED COCAINE
27210,DID NOT USE COCAINE PST 12 MOS
27211,NEVER USED COCAINE
27212,NEVER USED COCAINE
27213,NEVER USED COCAINE
27214,NEVER USED COCAINE
27215,NEVER USED COCAINE
27216,NEVER USED COCAINE
27217,NEVER USED COCAINE
27218,NEVER USED COCAINE
27219,DID NOT USE COCAINE PST 12 MOS
27220,NEVER USED COCAINE
27221,NEVER USED COCAINE
27222,NEVER USED COCAINE
27223,NEVER USED COCAINE
27224,No
27225,NEVER USED COCAINE
27226,NEVER USED COCAINE
27227,NEVER USED COCAINE
27228,NEVER USED COCAINE
27229,NEVER USED COCAINE
27230,NEVER USED COCAINE
27231,NEVER USED COCAINE
27232,NEVER USED COCAINE
27233,NEVER USED COCAINE
27234,NEVER USED COCAINE
27235,NEVER USED COCAINE
27236,NEVER USED COCAINE
27237,NEVER USED COCAINE
27238,NEVER USED COCAINE
27239,NEVER USED COCAINE
27240,DID NOT USE COCAINE PST 12 MOS
27241,NEVER USED COCAINE
27242,NEVER USED COCAINE
27243,NEVER USED COCAINE
27244,NEVER USED COCAINE
27245,NEVER USED COCAINE
27246,NEVER USED COCAINE
27247,NEVER USED COCAINE
27248,NEVER USED COCAINE
27249,NEVER USED COCAINE
27250,NEVER USED COCAINE
27251,NEVER USED COCAINE
27252,DID NOT USE COCAINE PST 12 MOS
27253,NEVER USED COCAINE
27254,BLANK (NO ANSWER)
27255,NEVER USED COCAINE
27256,DID NOT USE COCAINE PST 12 MOS
27257,NEVER USED COCAINE
27258,NEVER USED COCAINE
27259,DID NOT USE COCAINE PST 12 MOS
27260,NEVER USED COCAINE
27261,DID NOT USE COCAINE PST 12 MOS
27262,NEVER USED COCAINE
27263,NEVER USED COCAINE
27264,NEVER USED COCAINE
27265,NEVER USED COCAINE
27266,NEVER USED COCAINE
27267,NEVER USED COCAINE
27268,NEVER USED COCAINE
27269,NEVER USED COCAINE
27270,NEVER USED COCAINE
27271,DID NOT USE COCAINE PST 12 MOS
27272,NEVER USED COCAINE
27273,NEVER USED COCAINE
27274,NEVER USED COCAINE
27275,NEVER USED COCAINE
27276,NEVER USED COCAINE
27277,NEVER USED COCAINE
27278,NEVER USED COCAINE
27279,NEVER USED COCAINE
27280,NEVER USED COCAINE
27281,NEVER USED COCAINE
27282,NEVER USED COCAINE
27283,NEVER USED COCAINE
27284,NEVER USED COCAINE
27285,NEVER USED COCAINE
27286,NEVER USED COCAINE
27287,NEVER USED COCAINE
27288,NEVER USED COCAINE
27289,NEVER USED COCAINE
27290,NEVER USED COCAINE
27291,NEVER USED COCAINE
27292,NEVER USED COCAINE
27293,NEVER USED COCAINE
27294,No
27295,NEVER USED COCAINE
27296,NEVER USED COCAINE
27297,NEVER USED COCAINE
27298,NEVER USED COCAINE
27299,NEVER USED COCAINE
27300,NEVER USED COCAINE
27301,NEVER USED COCAINE
27302,NEVER USED COCAINE
27303,NEVER USED COCAINE
27304,NEVER USED COCAINE
27305,NEVER USED COCAINE
27306,NEVER USED COCAINE
27307,NEVER USED COCAINE
27308,No
27309,NEVER USED COCAINE
27310,NEVER USED COCAINE
27311,NEVER USED COCAINE
27312,NEVER USED COCAINE
27313,NEVER USED COCAINE
27314,NEVER USED COCAINE
27315,NEVER USED COCAINE
27316,DID NOT USE COCAINE PST 12 MOS
27317,NEVER USED COCAINE
27318,DID NOT USE COCAINE PST 12 MOS
27319,NEVER USED COCAINE
27320,NEVER USED COCAINE
27321,DID NOT USE COCAINE PST 12 MOS
27322,NEVER USED COCAINE
27323,NEVER USED COCAINE
27324,NEVER USED COCAINE
27325,NEVER USED COCAINE
27326,No
27327,NEVER USED COCAINE
27328,NEVER USED COCAINE
27329,NEVER USED COCAINE
27330,NEVER USED COCAINE
27331,NEVER USED COCAINE
27332,NEVER USED COCAINE
27333,NEVER USED COCAINE
27334,NEVER USED COCAINE
27335,NEVER USED COCAINE
27336,NEVER USED COCAINE
27337,NEVER USED COCAINE
27338,NEVER USED COCAINE
27339,DID NOT USE COCAINE PST 12 MOS
27340,NEVER USED COCAINE
27341,NEVER USED COCAINE
27342,No
27343,NEVER USED COCAINE
27344,NEVER USED COCAINE
27345,NEVER USED COCAINE
27346,NEVER USED COCAINE
27347,NEVER USED COCAINE
27348,NEVER USED COCAINE
27349,NEVER USED COCAINE
27350,NEVER USED COCAINE
27351,DID NOT USE COCAINE PST 12 MOS
27352,NEVER USED COCAINE
27353,NEVER USED COCAINE
27354,NEVER USED COCAINE
27355,NEVER USED COCAINE
27356,NEVER USED COCAINE
27357,NEVER USED COCAINE
27358,NEVER USED COCAINE
27359,NEVER USED COCAINE
27360,NEVER USED COCAINE
27361,NEVER USED COCAINE
27362,NEVER USED COCAINE
27363,NEVER USED COCAINE
27364,NEVER USED COCAINE
27365,NEVER USED COCAINE
27366,NEVER USED COCAINE
27367,NEVER USED COCAINE
27368,NEVER USED COCAINE
27369,NEVER USED COCAINE
27370,NEVER USED COCAINE
27371,NEVER USED COCAINE
27372,NEVER USED COCAINE
27373,NEVER USED COCAINE
27374,NEVER USED COCAINE
27375,NEVER USED COCAINE
27376,NEVER USED COCAINE
27377,DID NOT USE COCAINE PST 12 MOS
27378,NEVER USED COCAINE
27379,NEVER USED COCAINE
27380,NEVER USED COCAINE
27381,NEVER USED COCAINE
27382,NEVER USED COCAINE
27383,NEVER USED COCAINE
27384,NEVER USED COCAINE
27385,NEVER USED COCAINE
27386,NEVER USED COCAINE
27387,NEVER USED COCAINE
27388,NEVER USED COCAINE
27389,DID NOT USE COCAINE PST 12 MOS
27390,NEVER USED COCAINE
27391,NEVER USED COCAINE
27392,NEVER USED COCAINE
27393,NEVER USED COCAINE
27394,NEVER USED COCAINE
27395,DID NOT USE COCAINE PST 12 MOS
27396,NEVER USED COCAINE
27397,NEVER USED COCAINE
27398,NEVER USED COCAINE
27399,No
27400,DID NOT USE COCAINE PST 12 MOS
27401,NEVER USED COCAINE
27402,No
27403,NEVER USED COCAINE
27404,NEVER USED COCAINE
27405,NEVER USED COCAINE
27406,NEVER USED COCAINE
27407,NEVER USED COCAINE
27408,NEVER USED COCAINE
27409,NEVER USED COCAINE
27410,NEVER USED COCAINE
27411,NEVER USED COCAINE
27412,NEVER USED COCAINE
27413,NEVER USED COCAINE
27414,Yes
27415,NEVER USED COCAINE
27416,NEVER USED COCAINE
27417,NEVER USED COCAINE
27418,NEVER USED COCAINE
27419,NEVER USED COCAINE
27420,NEVER USED COCAINE
27421,NEVER USED COCAINE
27422,DID NOT USE COCAINE PST 12 MOS
27423,NEVER USED COCAINE
27424,NEVER USED COCAINE
27425,NEVER USED COCAINE
27426,REFUSED
27427,NEVER USED COCAINE
27428,NEVER USED COCAINE
27429,NEVER USED COCAINE
27430,NEVER USED COCAINE
27431,NEVER USED COCAINE
27432,NEVER USED COCAINE
27433,NEVER USED COCAINE
27434,NEVER USED COCAINE
27435,NEVER USED COCAINE
27436,NEVER USED COCAINE
27437,NEVER USED COCAINE
27438,NEVER USED COCAINE
27439,NEVER USED COCAINE
27440,NEVER USED COCAINE
27441,No
27442,NEVER USED COCAINE
27443,NEVER USED COCAINE
27444,NEVER USED COCAINE
27445,NEVER USED COCAINE
27446,NEVER USED COCAINE
27447,NEVER USED COCAINE
27448,NEVER USED COCAINE
27449,DID NOT USE COCAINE PST 12 MOS
27450,NEVER USED COCAINE
27451,NEVER USED COCAINE
27452,NEVER USED COCAINE
27453,NEVER USED COCAINE
27454,NEVER USED COCAINE
27455,NEVER USED COCAINE
27456,NEVER USED COCAINE
27457,NEVER USED COCAINE
27458,NEVER USED COCAINE
27459,NEVER USED COCAINE
27460,NEVER USED COCAINE
27461,NEVER USED COCAINE
27462,NEVER USED COCAINE
27463,NEVER USED COCAINE
27464,NEVER USED COCAINE
27465,NEVER USED COCAINE
27466,NEVER USED COCAINE
27467,NEVER USED COCAINE
27468,NEVER USED COCAINE
27469,NEVER USED COCAINE
27470,NEVER USED COCAINE
27471,NEVER USED COCAINE
27472,NEVER USED COCAINE
27473,NEVER USED COCAINE
27474,NEVER USED COCAINE
27475,NEVER USED COCAINE
27476,NEVER USED COCAINE
27477,NEVER USED COCAINE
27478,NEVER USED COCAINE
27479,NEVER USED COCAINE
27480,NEVER USED COCAINE
27481,NEVER USED COCAINE
27482,NEVER USED COCAINE
27483,NEVER USED COCAINE
27484,NEVER USED COCAINE
27485,NEVER USED COCAINE
27486,NEVER USED COCAINE
27487,NEVER USED COCAINE
27488,NEVER USED COCAINE
27489,No
27490,NEVER USED COCAINE
27491,NEVER USED COCAINE
27492,NEVER USED COCAINE
27493,NEVER USED COCAINE
27494,NEVER USED COCAINE
27495,DID NOT USE COCAINE PST 12 MOS
27496,NEVER USED COCAINE
27497,NEVER USED COCAINE
27498,NEVER USED COCAINE
27499,NEVER USED COCAINE
27500,NEVER USED COCAINE
27501,NEVER USED COCAINE
27502,NEVER USED COCAINE
27503,NEVER USED COCAINE
27504,NEVER USED COCAINE
27505,NEVER USED COCAINE
27506,NEVER USED COCAINE
27507,NEVER USED COCAINE
27508,NEVER USED COCAINE
27509,NEVER USED COCAINE
27510,NEVER USED COCAINE
27511,NEVER USED COCAINE
27512,NEVER USED COCAINE
27513,NEVER USED COCAINE
27514,NEVER USED COCAINE
